src,dst
6858,5814
3556,5699
5274,7342
7189,7082
6645,5706
5175,4330
6873,2123
3936,443
2609,2563
997,380
5140,1111
7383,4854
3553,2368
3,2151
4922,3103
2556,6874
2718,3260
1917,4672
4030,2707
4451,485
7116,1477
1908,1176
3809,1018
4738,1481
796,2726
3777,6398
3462,7326
5984,3314
1923,7311
5445,3036
7174,6558
2640,1475
2901,5946
2412,305
865,4933
5037,2652
1952,320
6224,3905
7475,255
7383,7082
2826,295
5460,3694
5360,2524
11,298
1139,4354
6600,7575
3219,6413
662,6644
5636,887
1923,6156
1909,6258
7071,3962
1680,6398
4984,732
1721,6961
2970,6840
475,2095
3809,6629
1519,4760
6352,6692
3833,4771
7174,4814
4168,3529
3707,6352
3445,6352
2924,2708
1752,3241
5632,5090
681,7044
4938,3181
3250,3632
4144,1630
6771,2330
5360,1369
5666,887
6409,5132
3821,3606
6682,6230
2857,4088
5025,332
4159,3601
4799,6405
3806,1985
220,2111
6386,2115
799,6891
6422,1580
5331,7205
4985,2596
4486,5127
23,4980
5967,4383
2789,6024
332,1763
3145,5659
1908,2599
810,2327
1697,5008
3034,3576
5331,4172
3130,7256
2980,4279
1330,1050
3257,2867
1825,7445
4409,5065
5006,3823
6491,1535
5202,4701
6257,4337
5981,2187
6681,1632
5951,5728
6290,3696
668,5253
6043,2284
1311,7574
4391,7118
628,5854
3809,3730
4480,1683
2596,1256
801,5782
6725,3809
1883,3077
6518,298
1513,2046
6141,4512
6081,1263
4236,10
271,5967
7496,2905
601,1937
1475,2693
3195,245
232,3760
3809,1636
2829,3305
1580,1174
470,5803
3696,5142
5673,98
6007,5636
3350,2253
681,2051
361,6799
280,5679
2250,1908
836,1430
6493,3809
2060,5948
2877,5978
7096,1069
258,2887
4239,1570
5178,6693
5147,5128
6802,2285
1635,1231
2428,7283
6609,1890
2443,5871
5384,4317
7290,5257
4461,4800
7257,2865
6157,5930
6785,3809
2170,5712
2187,5127
6423,2639
5864,2675
4640,6236
385,568
6442,3820
3971,6077
1485,6548
4809,6
606,4859
3696,4337
2328,4958
430,4633
3809,4214
1858,1811
2116,4321
5560,2799
5983,3656
3586,5862
857,913
6215,2501
1423,3576
3809,5153
3544,5636
5590,2449
3711,2366
4554,3809
4254,7489
5560,3738
4727,3737
2373,4327
2755,4429
3488,4014
6920,5673
2980,6991
2975,231
3809,2120
2911,4942
2966,4841
70,6168
3308,4578
1952,3516
6904,4416
775,6923
66,2262
7000,4124
4878,6535
5728,289
6416,4827
616,6112
110,3500
361,867
7427,5854
1959,1462
1971,533
797,3649
2175,6190
470,810
6879,6988
3713,318
177,6415
6538,279
2212,595
5446,3959
6883,1445
2629,7299
6961,4519
3809,965
4943,894
3034,2100
1743,2187
7044,3241
3809,4348
3767,150
947,2253
4748,3809
2860,1166
6032,6126
4585,1536
2443,1817
4289,2706
510,4881
4571,3358
6071,2856
1110,4876
1227,5461
2887,4682
6932,4878
789,5235
4426,1664
5601,5566
3815,1510
7096,4720
3849,340
6632,5525
6398,1157
398,4266
4870,3775
6621,7056
3235,6304
2980,7475
7223,3714
1569,6514
3601,3621
4683,7332
2004,6442
3809,160
5636,4217
5803,947
6359,5366
2262,2536
5321,3647
6073,4972
130,6703
5219,7312
7478,5172
2321,5560
2596,7485
2579,1654
6784,3263
4165,6588
5268,7204
1092,4081
5980,5720
4182,341
6017,1815
7388,5629
366,2634
6175,711
428,4266
6400,3273
4221,6870
3385,4154
2170,7269
1451,1920
4485,6916
4836,5453
2088,2706
6890,6291
1224,4358
6759,7528
6812,6600
3810,361
6220,2524
174,370
2402,5525
258,1761
2414,432
6199,5619
1126,4200
3559,6377
4099,3847
5895,6147
6416,7539
7082,984
129,2290
4618,1968
4444,1815
6763,2170
2414,782
4852,2549
6705,2165
1729,4651
7393,3505
5861,497
5460,4125
2860,3528
5026,1389
7581,523
2321,5694
3730,7548
3809,3677
6951,127
1806,5248
1995,1737
3213,6275
4462,2744
3106,3934
7096,2171
816,2065
5188,404
1970,1680
5008,5132
3528,4566
902,3502
7545,462
4570,4906
1475,2640
5415,568
4800,3678
1549,4252
5412,270
286,6387
2160,6126
3959,3971
1165,879
6239,2119
3899,4859
568,6258
2094,4725
5573,6230
5260,1569
6285,7190
1920,7578
7190,7067
361,3713
3174,1193
4705,6420
5956,1272
2179,110
1387,4082
4682,7190
4785,3905
4976,5193
5401,6123
6898,1940
851,6731
127,1038
4299,255
4383,892
7585,3809
1340,6895
132,4765
2959,1389
6665,2119
1013,84
1391,5140
4182,609
960,6085
4682,5096
1667,2005
6424,4127
997,6906
3918,913
4859,2699
3959,722
5106,3330
6408,4533
5861,1920
6626,5924
365,398
222,2564
1667,6327
2501,5772
5410,708
5396,810
4614,7190
3334,3494
1384,6389
3801,5589
382,4135
6987,3809
4886,4845
1199,4165
6231,4994
3392,3849
4298,3362
5490,2515
4127,282
295,167
4147,6384
3001,5132
7165,324
2970,3567
709,2436
4776,6555
5631,7069
3702,2735
653,814
663,1502
6217,750
3810,2268
7082,5924
2689,6708
382,2980
1323,1548
4573,5445
3150,5605
1550,1739
2446,5260
407,7174
2468,5019
5560,5324
6226,5939
462,6881
4701,1658
7022,6812
5404,4784
5330,5801
3525,1503
792,1508
5587,7120
1680,1970
5790,7479
1399,2482
3183,5903
1908,4803
5977,6551
4416,2613
6986,6751
4159,3711
5019,2125
7118,4426
5578,3809
5323,4980
7078,3307
3711,2797
5316,3809
3427,3038
3604,6872
618,2267
7406,2614
1781,7098
6889,4539
941,2920
113,7235
3380,1879
4543,2546
2240,2135
2508,5333
6215,4221
2607,616
6559,4031
6693,4785
3692,3844
1095,4676
2265,98
370,7426
1261,3433
4102,709
2708,1607
1672,2967
1450,4086
1309,2915
4053,4200
1226,5132
2403,5697
4252,7069
3627,3045
1330,6421
3274,3681
1256,56
6091,6787
5679,3810
4416,5191
5133,4051
4015,2403
5016,7438
2648,1714
361,3526
7300,2322
3105,5565
3377,3809
3981,540
2764,5272
6510,705
2241,801
5271,228
2807,1212
6979,7599
4682,587
7190,3847
1605,3034
2618,6386
3602,894
4426,2095
4025,997
3216,5554
5331,4416
26,5872
3806,6551
1373,2684
6882,6885
2250,2957
1570,754
5477,6870
4718,6818
5855,6264
332,6329
2311,1920
3702,2414
6828,4555
4345,4735
38,7545
2803,7455
2108,2500
960,6837
5967,3472
5153,3713
6139,546
4664,4488
1087,4168
1627,1638
2358,6812
4445,3626
305,2412
5790,3775
2921,6171
3167,3194
3607,3466
4422,2861
6297,6208
5651,6999
6423,1594
3809,5263
1638,5560
4055,2286
6304,1902
4411,5331
777,313
3326,5294
5511,5649
3504,5566
3714,7096
4127,6511
3323,4996
6033,1035
5797,6420
2330,6992
2629,3087
7223,4279
6416,2493
4358,4165
7411,6959
3087,7348
4252,2426
6416,5876
3809,6552
504,504
836,2963
3621,4811
5197,5085
6239,1261
5260,3155
7051,5111
5664,764
2383,1526
3809,1075
3809,7491
6615,1548
1195,48
4099,90
5518,2632
6600,6343
5769,3971
5127,532
6401,3659
6542,5584
3887,2836
4420,3299
5271,6323
6595,5595
1199,3523
3274,5238
2307,6203
4301,2826
2006,613
1276,5463
6231,1908
4416,332
7332,5861
2860,3154
4281,2359
4959,6209
2980,4202
5463,1016
2942,1466
7040,734
3258,7364
3538,3971
4682,2144
672,222
7177,6108
5539,2704
6557,6400
6006,4799
1940,3534
5006,5624
7258,31
2970,4803
1848,3945
516,4031
7296,3706
6377,5651
6547,6062
2817,4746
5100,5636
3488,3453
5382,4568
2521,5916
286,6952
7197,1448
7190,6693
7097,3496
2287,5685
6805,5539
2088,3755
4578,5712
2119,7040
1668,4135
4156,2047
6339,821
196,1932
1557,4304
10,2708
994,1912
3427,3335
7590,7162
715,4217
6279,4153
1377,2616
7571,504
3392,4280
7043,2859
4328,1750
5202,4758
5062,6441
3809,6820
557,6260
225,1357
1030,2508
7069,3491
7410,2826
147,1666
432,4279
2249,3484
4942,3491
291,6491
4202,1237
5272,5877
7130,5083
3608,2750
6235,3450
616,1363
3551,6380
2668,3818
5211,1437
3384,1544
4571,2797
1539,291
7306,7002
7299,1859
4859,2675
3314,1714
2018,1457
5185,7571
1534,3330
5028,5867
417,2816
4252,7366
1862,163
2447,3068
6886,2629
5539,4127
7257,5016
1309,4151
7403,4841
6441,5396
1995,692
195,902
295,2826
606,244
1199,7174
523,6625
4864,5651
3809,6015
5311,6340
3955,1868
372,5675
4744,4014
2540,7581
6344,4682
6960,6900
2706,2366
127,7564
1374,2452
5407,1325
3275,7212
7210,4796
5352,5590
5694,2321
4252,2239
2053,2740
614,2175
1231,1585
677,4217
6626,5684
6416,212
359,5039
3809,888
7460,3631
3874,6201
3936,4635
3841,3809
2136,4845
3891,3172
5904,6453
164,1565
1986,1114
2392,2556
4852,4082
5623,3959
5697,3908
690,857
2171,7283
3809,4271
1508,4495
1976,3809
5331,3558
7184,2420
274,5116
4725,3748
6437,1439
2280,810
3809,5210
3210,4127
801,7262
4643,2403
840,7190
3244,3711
57,3546
652,7139
2531,1560
4890,3034
4005,3809
5724,227
7117,1548
3810,1089
6024,5592
3114,4769
4021,1309
7016,6377
3847,1156
4187,258
6659,7271
2122,759
2607,6658
2144,4682
7154,834
5330,4622
6378,3087
4953,4672
373,934
1661,2993
1539,6036
3552,2901
1967,67
6891,1363
6915,5921
931,5399
2302,6961
4043,5390
1168,616
3809,1022
579,6637
3048,4307
424,3316
2432,3809
7373,4520
485,6975
7116,4864
7383,2764
1512,3809
213,6287
1753,6904
6438,3488
4296,6967
2119,2531
2438,3974
4413,4519
3809,1372
3453,6463
3320,2901
7343,332
3697,407
3034,6479
546,2151
38,5882
563,2320
3910,1454
2321,4328
5504,587
751,2556
5312,3800
1745,4168
310,2813
4415,3252
1503,1602
5376,2472
5364,7373
5689,7133
3106,3507
7373,332
2789,3800
6710,6404
3809,6633
7352,3427
1321,7223
6037,5372
4048,2677
4982,5736
2088,1474
1838,6961
849,997
1635,1906
5317,6214
7593,5933
2013,5272
616,237
1304,4775
1297,3604
4633,2549
4031,4201
3087,1363
3427,4437
7493,3258
7326,112
3809,4539
2501,5211
1651,2789
2198,5402
4137,6290
4316,3781
7382,3427
2887,3934
7209,6882
5170,4632
5068,6799
1649,5345
3943,8
7088,2391
3478,3621
997,5190
6311,1945
3809,4889
6434,66
4333,1102
2901,6434
5953,3176
4580,5705
4738,6291
5178,6563
6491,1539
2721,2302
3743,5208
1394,2732
2610,2471
5640,1898
3607,5320
3342,5803
494,5858
5738,6378
3484,4166
2419,3842
4019,1292
7033,6410
6937,286
1174,4836
5704,3761
3809,7117
1173,4611
2938,1374
4488,7405
4495,6132
3096,270
2171,7096
1920,3313
5127,158
1032,407
5142,466
5866,497
4307,3048
2359,7332
4028,4387
3971,3853
6156,7426
2099,1743
270,7439
681,2055
1369,6593
4201,4315
5660,1560
4841,4675
6133,7442
3687,5033
202,2959
6141,328
7426,2116
3809,2929
1638,3226
5118,3613
4944,5712
3999,6436
5921,1493
5854,271
4568,7118
3341,4746
7302,1299
7228,1350
4416,6724
5877,632
1627,3976
5693,2797
6890,4738
5464,5189
7164,3809
5563,5168
5962,2433
2980,1734
1822,5383
5673,2330
6397,2361
3405,7390
946,1548
2171,3847
7391,3219
5211,3962
801,5331
3005,3484
5157,7109
5684,6626
2251,578
7189,1772
6256,3819
886,2436
6343,31
3960,2135
4073,5984
4723,5312
7328,3809
6932,3809
7498,4220
5813,6632
4803,2797
5211,1868
3413,2905
264,3032
2826,3145
3923,5636
3300,6411
2328,2868
3895,7560
3878,1729
37,3780
6606,791
6217,5934
732,6291
7134,7326
4281,2119
4298,6452
4604,3526
5710,1407
3956,5934
1917,3684
6626,4826
5492,5651
4002,2145
1644,3525
4015,98
849,810
4701,3809
3713,3705
6879,3959
2957,6580
3260,4137
887,4485
486,4141
66,3555
4689,5677
7041,2008
6141,1751
6851,5294
5679,3383
7138,628
3834,2130
6589,3604
6838,4308
7027,797
7560,1260
6058,935
7121,3842
5598,2640
2786,4604
5047,3291
4419,3722
6659,3030
637,2216
3813,6164
5408,2516
5148,899
1006,6220
488,2093
2007,5805
5140,2701
5114,5452
2443,2171
3427,5539
3809,5641
192,6646
2233,3115
3847,3681
2553,87
4851,5981
7571,6680
2693,6483
4558,4416
2326,2525
4358,3604
6813,4786
3800,4774
1460,7514
6434,4201
2122,6667
2517,780
4927,6915
6857,5997
6050,4211
2911,5780
7154,1265
4776,3713
6302,5186
2957,3681
2637,2013
3521,4019
4161,407
3971,6699
1433,6980
7417,7502
7572,6881
2240,98
5383,1654
1654,5636
1988,4758
2744,6956
6070,5967
5466,376
7298,4777
799,3809
188,5907
6953,1332
4496,289
504,2171
3737,237
6290,2708
1491,1858
3332,2403
7272,4495
1045,4215
2368,2885
214,1843
2915,5498
2970,2953
6208,1363
5991,2826
2235,7459
1589,4086
2628,3189
997,10
6146,1424
2524,2085
7326,5670
624,4343
6787,7082
2957,432
887,7197
1570,7227
106,970
4294,3164
1045,2121
2645,3543
2693,4523
7471,3550
2402,3785
3809,7064
6555,3514
2269,4195
1297,652
2012,4539
2151,5637
852,1699
2321,6048
563,1596
1762,1920
7426,7190
1450,4277
2826,2019
7038,2355
3077,5802
319,2367
3609,967
4419,6434
859,3809
346,6442
3939,5043
64,1094
4651,3559
3809,7414
6206,2764
5951,3935
3809,4970
5547,1630
1539,6951
2986,961
5274,6167
6169,1384
7574,4028
2875,5294
3484,2369
2004,1803
2704,5412
3550,6372
5873,5937
3980,5202
7430,5969
6258,3304
4687,7538
4377,2394
2563,6870
4031,5921
7571,6359
1320,5493
1475,7316
93,7285
2149,4786
3713,6551
6693,6615
2395,1809
3427,3713
7174,4444
1128,2290
3702,1666
4741,4741
7115,4803
764,5211
6085,6917
1634,6033
4032,6681
4431,2980
4746,6024
993,3004
3957,7261
2957,7332
3604,5453
3380,5937
5107,2216
663,2311
6640,1662
305,2603
1769,6608
5757,4018
3219,4299
3689,4248
7309,3706
1920,361
2212,1701
3750,1491
5331,2863
6764,1139
941,4884
2360,3262
851,5930
5477,5317
1709,4463
1927,5854
2515,6024
7207,3587
4211,7154
4785,7426
7500,3809
2225,1532
3801,2560
5554,2504
604,3959
0,812
6812,1745
5272,1128
3217,6481
4779,1195
3087,6600
2330,7183
6860,6108
2245,2349
4475,969
3809,3360
7174,1545
37,5016
5777,482
3915,6230
1148,3241
4198,3320
4786,2524
4257,6344
4701,1662
3959,271
6416,3034
860,2959
5927,3809
5276,3290
1255,3488
4149,2088
4257,7283
131,5967
3971,3479
1669,6511
3809,4649
6297,2561
304,5895
1230,2677
3706,1518
5371,3335
7571,5688
2793,245
551,110
7096,7115
14,6321
4618,4229
7500,6976
7322,6115
4519,3469
7065,4769
6165,6956
6509,6766
6473,7109
1168,2149
1046,5192
2713,7082
5344,2828
5803,3342
5178,3290
2967,2468
3428,2863
2671,3638
5666,6262
1920,5167
7223,632
2880,779
5445,4573
3480,6436
1589,866
5525,2058
5263,3778
595,193
4736,851
1422,5075
2602,1939
1838,789
5725,3809
4997,7042
5539,2895
3233,493
2524,6220
3544,4327
3809,3844
3260,4568
2957,595
4905,1037
5404,4922
7027,6705
6693,5139
5764,6396
6075,6258
7429,4241
4043,2735
3194,3167
801,419
3999,1874
568,6075
7514,3036
5432,150
2629,1668
3241,4676
5480,3604
3456,6550
5755,3809
2262,4126
5889,1557
3516,185
6233,2121
3149,2643
5360,1967
3782,5030
3756,3809
4179,3912
3809,5133
5805,6555
1080,6600
1992,3484
3778,1124
760,768
3975,1638
4859,638
2751,6919
5800,3178
3224,3167
2637,7571
1379,3634
3553,5328
600,3115
4079,4620
6835,5730
3213,5637
2797,97
6396,1896
3550,5030
3500,3223
4618,175
5910,690
2250,7283
4277,4046
7042,6208
1166,493
493,1713
2726,796
6346,3472
4624,5093
810,7247
84,6389
4172,997
3133,6812
4213,5724
959,4337
3302,2834
6559,1486
5296,3621
614,138
2964,6222
3291,201
7467,1634
5705,4580
4922,936
6378,7332
3750,4687
2552,801
3729,1366
6821,2425
5260,7347
4045,4046
941,5636
3809,5267
1951,3809
4576,3682
3915,1721
66,5409
1745,7124
7416,2985
437,7042
5707,2559
3809,2234
6548,1485
133,3598
5584,1967
4701,3569
2614,339
778,4302
2859,3553
3621,3876
2000,5549
3669,2604
1451,7027
360,5482
3457,2721
1719,3809
5585,3508
361,1920
3124,37
2262,2516
2936,740
1074,7454
3822,4539
4725,6033
1199,2238
7207,1656
4294,562
7382,6383
2239,1751
919,3352
4257,7096
6881,1671
4362,2948
4723,2173
7118,3304
3649,797
7002,5573
6909,686
2320,3810
2423,2999
6282,3971
7562,2005
3802,4422
2706,4785
1386,6386
560,4358
5722,2816
128,2449
2579,479
5096,3293
7004,1862
6222,106
1905,5638
3326,4843
946,6464
7285,1323
2997,3621
3737,4185
464,2556
359,1042
2718,2516
4765,4627
6379,5193
2074,2414
2256,7558
2818,3097
182,591
550,4959
1030,2378
3621,7393
7373,3772
878,294
1056,6982
3809,3657
5786,5029
5328,7369
5132,75
6484,1395
7511,2201
6024,7072
2349,2245
423,4036
748,3604
2935,1588
4286,54
5140,5039
5271,5522
5866,3453
3445,4319
6463,5429
7414,5651
915,2963
6230,3915
1290,2840
1046,4200
6416,887
2735,6603
104,4441
1821,32
6146,245
1278,4708
1309,4021
3795,6768
1842,320
6668,4491
3065,5202
5470,7021
959,5894
2060,3431
6707,1975
5294,6795
3809,5885
3814,1533
6924,3141
7571,508
4723,6979
5838,6666
6693,7180
4296,2970
1030,2512
7002,1519
744,6090
7154,6986
332,3113
6970,2735
1794,6291
980,4088
4939,6230
5266,209
7082,2387
4839,5999
4844,6343
2072,7174
4701,2093
6614,7422
7213,3809
504,4509
2512,1030
313,777
5511,1144
2897,4813
3809,1697
3539,4280
7326,3686
3800,6307
5175,2915
3682,6840
2559,5757
4701,5476
4651,3669
14,5813
669,7205
7515,1114
1045,1076
4742,6416
5690,2957
1144,7471
5100,3680
31,6167
1631,7589
2484,3304
5443,4019
3937,2232
6774,298
4136,7545
6990,5026
2339,7272
789,5967
6386,3599
2826,974
5200,5200
2607,112
7206,894
6975,7377
3368,6626
2556,332
2255,1158
4283,775
1836,7590
351,2708
6036,2439
7581,4154
6615,3809
4337,7427
2088,2149
1076,897
3314,4296
83,449
5790,7109
6299,2260
3959,836
2896,2093
4714,6596
1526,7549
3241,4757
6257,2788
164,4952
4042,2756
4773,760
3959,4219
4589,2171
7151,32
4972,6073
3659,6401
2957,5853
6152,1459
5060,5139
5802,114
98,1107
7021,1090
6580,6043
4780,3809
91,5763
3809,5564
5511,2567
4122,3809
6937,2116
631,789
4053,5924
6035,1032
7344,1716
6482,4195
4859,7485
1144,5511
3809,87
5450,1510
4127,6812
4760,7479
6981,4293
3314,3491
876,5696
3809,3470
7527,7435
5769,2983
1622,7206
1909,66
4810,3809
3392,1869
7088,1911
3760,6237
2707,1766
6982,2424
1581,3418
6235,7105
2465,3172
3194,2793
5720,997
4407,1325
3696,1499
2691,2172
3030,1638
1280,1211
6304,4431
3656,2854
1895,2238
1828,1016
6186,3621
2151,3921
174,6713
3400,3800
3508,5585
3484,2747
4266,6166
2540,6325
1413,5877
7156,860
4310,3994
6438,4781
6371,3559
1328,851
2317,3809
2095,4928
6591,5777
5042,7326
2122,3341
150,6477
3971,5467
5158,304
4996,5638
2514,5262
4961,3173
2786,3506
5408,3862
2225,5159
3713,3896
7515,2082
4941,6870
446,3213
1110,749
2481,3809
3809,6987
2652,1412
47,4635
4011,7121
2366,4990
3123,4215
3324,2219
4272,5930
2889,601
1342,5421
2863,5796
3701,6895
3809,1510
488,1345
4676,1095
2532,1495
1582,4127
3836,4087
5651,213
2474,736
7025,1292
1192,2629
3241,5375
6680,3509
1444,3604
4178,4201
513,4034
2414,3876
4553,880
6879,2406
774,3809
5798,6275
7038,6600
851,3275
3034,6967
6807,2503
3734,5658
7117,5203
3178,1993
5955,3226
7403,5008
5259,4654
7174,984
2905,7496
1630,4144
4557,2692
7117,2170
2084,150
3326,5274
7445,5419
3809,6182
1638,6479
7498,2801
5971,6553
785,5257
5787,1548
188,837
551,1643
6774,4433
771,7079
7430,1354
31,853
1908,863
3776,2477
3731,7430
4672,5244
5169,6050
6121,4053
5928,440
5630,4947
2249,3785
5434,871
3692,7475
3685,6496
1245,3902
1369,3214
837,5797
6099,1261
7241,1051
6704,846
5616,5988
4950,6127
4926,5541
3809,5027
6175,1256
1448,6890
3934,3975
6379,497
2375,864
924,2948
3890,3114
2273,587
4709,3971
3260,2718
4447,3971
2088,7223
5976,265
3809,5377
1729,7290
915,361
4172,2985
6562,3772
6398,7313
1734,2938
7470,6364
6090,744
2005,5653
3810,4289
2359,2209
4124,5388
1731,2640
4379,4217
2403,4201
5142,5142
7477,2058
3447,450
897,2414
6888,1663
5114,3094
4154,1066
4658,599
5651,5019
6420,6513
270,5699
3969,3006
4096,4279
5913,3484
1360,7019
161,279
6293,3705
6828,4803
1549,3508
3674,614
5014,2863
3326,3314
3555,922
599,1444
5511,3669
3809,4222
3110,1969
4431,3976
4494,1292
7245,2058
1751,609
5192,1822
1527,1655
5592,4947
690,7574
977,6850
6316,282
4146,959
4851,2468
3810,3484
1806,7082
5939,7125
4473,2293
6345,2151
1040,5859
3148,3550
1324,3174
5314,1411
6580,2957
737,3606
1547,2657
1607,2708
3900,2596
3668,3027
1589,3822
4515,4589
7576,6335
4814,492
3358,1266
5481,1709
2172,2867
1902,3006
2867,5378
2923,4721
798,5171
1751,6220
1923,3294
4633,3305
4127,693
5658,2510
3916,6108
3350,1001
1161,6162
981,4474
5656,6786
587,2857
6048,5324
652,3252
5506,3809
4919,6493
6929,7059
1192,2442
3785,1868
3981,3500
1771,3812
4202,2156
5036,4045
2634,5907
2985,4444
4031,2274
3241,2155
4060,760
1557,3479
516,4495
3809,2612
359,6763
2391,7088
2632,3767
2702,5260
3416,3849
2862,4229
5527,5221
649,2580
7309,6125
4045,2330
867,3971
127,4161
2904,5394
6350,535
7091,6397
149,1476
5486,2187
5016,2238
5028,1309
3130,4394
482,2817
6846,7532
6204,1649
619,836
6615,3435
2425,4578
2093,3839
5625,6668
2444,2376
3376,4800
6329,597
7385,3087
4370,6412
3532,2869
3630,4158
2362,1031
4578,699
1529,1030
4278,4379
3871,5718
6433,3579
2749,3362
2735,3464
1792,851
1076,4845
2415,1796
5811,7208
5059,1911
5074,6915
5805,5673
294,4809
3976,4953
7426,4966
891,369
2969,4045
4855,3609
4698,7567
5101,632
4431,1561
6876,2055
3374,5262
477,4701
6922,6372
3906,427
4439,3142
2013,446
4618,5359
872,3510
722,533
6393,366
7279,2445
2523,7341
150,3525
1638,6426
5132,2547
6493,4919
6756,3801
4824,6366
3034,7264
5670,7326
3428,6437
2475,3136
2093,3034
1322,713
4820,2460
4775,997
3809,3096
7283,4257
6335,1300
1013,3341
5804,4293
6439,3343
7344,5664
957,7381
150,1431
6812,5803
320,1842
7118,2877
5149,6284
1071,3696
5777,1157
5360,4252
7283,4607
3809,7418
3809,1002
4993,294
66,7560
1372,3809
1783,5595
3975,3923
5191,4416
759,2828
3314,1962
1696,3906
6916,4032
3905,2403
5560,2970
5331,6817
997,1653
2172,1391
2798,4297
1217,1427
5659,505
614,7550
160,5882
4580,5201
5882,3960
2826,3312
4182,2122
7153,188
6886,6260
5026,3975
2744,1967
1402,3809
338,677
2503,4729
3081,2491
543,2772
5211,6357
4760,4206
5560,1815
1355,206
3156,5294
368,5400
5864,2980
5912,3960
3809,6613
3117,3087
1095,4416
3261,4529
2265,3810
3001,2912
822,6509
1617,6972
5939,2750
221,7043
1570,4682
1370,5560
2728,2753
6542,2262
5518,2693
1032,7258
4370,614
5490,645
4473,1301
6906,5922
3086,1680
2704,5550
732,2270
3273,1506
7146,2376
3629,387
3959,4463
3453,161
4922,4510
183,2213
1174,144
4178,4766
2951,2394
1662,5560
36,6889
6870,3417
5784,2970
2735,7465
1055,5525
360,4734
2,5026
3113,1409
6051,6697
93,4390
6098,127
3181,6239
2171,2404
5412,2051
6308,2566
1089,6048
98,5673
108,7115
889,510
7403,2540
5787,4557
3514,2857
331,4154
3333,3785
3725,3077
3809,3714
2474,3529
5712,2693
3387,49
1066,587
3034,2405
4935,3001
1153,1495
6464,7401
2789,1820
6724,158
7206,1622
1939,4124
6961,1791
2283,3934
366,361
4861,5681
150,5432
5924,6898
6085,1339
5491,7016
7425,7560
6644,579
7578,1386
1237,4202
3078,3801
84,4031
2775,4746
3281,188
1837,33
5837,2176
3110,306
71,3045
5917,6077
6787,483
5847,4557
6518,66
2543,1363
5784,3454
5390,1837
553,4859
6883,4328
257,3585
1100,5028
6967,2521
1822,1980
6366,3809
3809,3848
1407,5710
6763,6663
4196,2796
3819,6256
6919,760
3402,2935
2330,4638
2025,1558
2302,4310
2536,2262
5039,6868
5185,6693
6962,4779
2681,142
3787,4439
3178,948
4725,292
4757,7155
1922,1056
5373,2957
7433,1920
3592,3971
5020,1149
5125,1165
5730,5446
6792,3809
5785,2901
3512,3453
4269,426
